BIRIMNO;HH_TIP_HBA;KONUT_TIP;MULKIYET;KIRA_TUTAR;KIRA_SEKLI;FERTNO_LOJMAN;KIRA_IZAFI;KONUT_BORC;KONUT_PIYASA_DEGER;KONUT_SURE_YIL;KONUT_SURE_AY;BINA_YIL;ODA_SAYI;KONUT_ALAN;ZEMIN_SALON;ZEMIN_ODA;ZEMIN_MUTFAK;ZEMIN_BANYO;ISITMA_SISTEM;YAKIT_TUR_1;YAKIT_TUR_2;YAKIT_TUR_3;YAKIT_TUR_MUTFAK;YAKIT_TUR_SICAKSU;OLCEK_ALISVERIS;OLCEK_BANKACILIK;OLCEK_POSTA;OLCEK_ULASIM;OLCEK_SAGLIK_MERKEZI;OLCEK_ZORUNLU_EGITIM;KONUT_IKINCI;BANYO;SAUNA;JAKUZI;TUVALET;MUTFAK;COP_OGUTUCU;KALORIFER;TABAN_ISITMA;BORULU_SU_SISTEM;DOGALGAZ;SICAKSU;KABLO_YAYIN;ASANSOR;GARAJ;HAVUZ;JENERATOR;GUVENLIK_SISTEM;BALKON;BAHCE;COCUK_OYUN_ALAN;TELEFON_HAT_SAYI;CEP_TELEFON_SAYI;BILGISAYAR_SAYI;INTERNET_SAYI;PANEL_TV_SAYI;VIDEO_KAMERA_SAYI;UYDU_ANTEN_SAYI;BUZDOLABI_SAYI;DERIN_DONDURUCU_SAYI;BULASIK_MAKINE_SAYI;MIKRODALGA_FIRIN_SAYI;CAMASIR_MAKINE_SAYI;CAMASIR_KURUTMA_SAYI;HALI_YIKAMA_SAYI;KLIMA_SAYI;OYUN_KONSOL_SAYI;OTOMOBIL_SAYI;ISVEREN_ARAC_SAYI;MOTOSIKLET_SAYI;DENIZTASIT_SAYI;MUSKONUT_SAHIPLIGI;MUSKONUT_MIKTAR;MUSKONUT_KIRAYA_VERILEN;MUSKONUT_AYLIK_KIRA;APARTMAN_SAHIPLIGI;APARTMAN_MIKTAR;APARTMAN_KIRAYA_VERILEN;APARTMAN_AYLIK_KIRA;YAZLIK_SAHIPLIGI;YAZLIK_MIKTAR;YAZLIK_KIRAYA_VERILEN;YAZLIK_AYLIK_KIRA;TARLA_SAHIPLIGI;TARLA_MIKTAR;TARLA_KIRAYA_VERILEN;TARLA_AYLIK_KIRA;BAG_SAHIPLIGI;BAG_MIKTAR;BAG_KIRAYA_VERILEN;BAG_AYLIK_KIRA;SERA_SAHIPLIGI;SERA_MIKTAR;SERA_KIRAYA_VERILEN;SERA_AYLIK_KIRA;ARSA_SAHIPLIGI;ARSA_MIKTAR;ARSA_KIRAYA_VERILEN;ARSA_AYLIK_KIRA;DUKKAN_SAHIPLIGI;DUKKAN_MIKTAR;DUKKAN_KIRAYA_VERILEN;DUKKAN_AYLIK_KIRA;OTEL_SAHIPLIGI;OTEL_MIKTAR;OTEL_KIRAYA_VERILEN;OTEL_AYLIK_KIRA;ELEKTRIKLI_BISIKLET_SAYI;SIGARA_ALISKANLIK;ALKOL_ALISKANLIK;DISARIDA_YEMEK;GAZETE_ALISKANLIK;DERGI_ALISKANLIK;SINEMA_ALISKANLIK;UCRETLI_TV_ALISKANLIK;UCRETLI_SPOR_ALISKANLIK;SANS_OYUN_ALISKANLIK;KAHVEHANE_ALISKANLIK;OZEL_SIGORTA;KREDI_KARTI;PAZAR_ALISKANLIK;INTERNET_ALISVERIS_SIKLIK;TASARRUF_1;TASARRUF_2;TASARRUF_3;TASARRUF_4;YILKULGEL;EFB_OECD;HARCAMA;HHB;FAKTOR
1700001;1;1;1;;;;150;2;30000;36;;4;3;96;6;2;6;6;5;11;12;;4;6;4;4;4;4;4;4;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;0;3;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;1;2;1;2;90;90;;;;13882.46;2;1380.26;3;357.02965011
1700002;4;1;4;;;;100;;;15;;3;2;50;6;6;6;6;5;11;12;;4;6;4;4;4;4;4;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;1;3;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;8833.36;1.5;805.6;2;357.37818460
1700004;2;1;1;;;;150;2;50000;29;;5;3;100;2;2;6;6;5;11;12;13;4;6;4;4;4;4;4;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;0;3;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;2;;;;1;8;0;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;90;9;;;;15513.42;2.5;854.07;4;356.84887852
1700005;5;1;1;;;;150;2;40000;50;;3;2;60;6;6;3;3;5;11;12;;4;6;4;4;4;4;4;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;1;35;0;;1;4;0;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;2;90;9;;;;20173.32;2.5;833.84;4;357.02204125
1700006;4;1;1;;;;200;2;60000;47;;3;5;100;6;6;6;6;5;11;12;;4;6;5;5;5;5;5;5;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;1;6;0;;1;15;0;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;1;2;2;2;90;90;;;;27084.16;1.5;1210.53;2;357.37818460
1700007;3;1;1;;;;150;2;20000;2;;8;4;80;6;6;6;6;5;11;;;4;6;4;4;4;4;4;4;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;1;90;9;;;;11840.98;2.7;1047.89;6;2480.3806748
1700008;4;1;1;;;;200;2;40000;17;;5;4;100;6;6;6;6;5;11;;;4;6;4;4;4;4;4;4;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;2;2;90;90;;;;28362.3;1.5;1431.4;2;1433.1386016
1700010;6;1;1;;;;200;2;50000;15;;5;4;100;6;6;6;6;5;11;;;4;6;4;4;4;4;4;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;30414.88;2.5;1221.04;4;838.05645850
1700011;5;1;1;;;;300;2;50000;10;;7;3;80;3;3;3;3;5;11;;;4;6;4;4;4;4;4;4;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;3;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;1;20;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;1;2;1;2;90;9;;;;61388.31;3.1;3457.14;6;1964.6873252
1700012;5;1;1;;;;200;2;50000;15;;5;3;80;3;3;3;3;5;11;;;4;6;4;4;4;4;4;4;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;2;1;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;1;4;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;38356.68;3.1;4029.58;6;1950.9047497
1700015;2;1;4;;;;250;;;19;;5;2;80;6;6;6;6;5;11;12;;4;6;3;3;3;3;3;3;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;1;4;1;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;1;300;0;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;1;1;90;90;;;;58411.76;2.5;2321.62;4;358.26792933
1700016;1;1;2;300;2;;;;;3;;5;3;90;2;2;3;3;5;11;12;;4;5;3;3;3;3;3;3;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;0;2;0;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;1;1;1;90;90;;;;27007.45;1.8;1152.95;3;357.45611396
1700017;1;1;1;;;;600;2;100000;10;;4;5;88;3;3;3;3;5;11;12;;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;3;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;2;0;;2;;;;2;;;;1;4;4;42;2;;;;2;;;;2;;;;1;2;2;1666;2;;;;0;1;2;2;1;2;2;2;2;2;2;2;2;1;90;90;;;;37795.57;2;3381.43;3;357.45341405
1700018;2;1;4;;;;200;;;11;;4;2;65;6;6;6;6;5;11;12;;4;5;3;3;3;3;3;3;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;3;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;1;2;2;1;90;90;;;;29502.87;2.3;1875.07;4;357.39880213
1700019;1;3;1;;;;300;2;100000;13;;5;4;139;3;3;3;3;6;5;;;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;3;1;1;0;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;2;;;;1;3;2;700;2;;;;2;;;;2;;;;2;;;;1;450;0;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;2;2;90;9;;;;63258.92;2;3522.82;3;1205.4967357
1700020;3;1;1;;;;400;2;75000;25;;5;3;90;3;3;3;3;5;11;5;;4;5;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;2;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;2;1;500;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;38645.3;3.2;3191.95;7;2456.8667464
1700021;2;3;1;;;;400;2;100000;33;;5;3;180;3;3;3;3;5;11;;;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;4;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;2;;;;1;3;1;583;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;35866;2.5;2347.07;4;1605.3190577
1700022;3;3;4;;;;500;;;30;;5;3;100;3;3;3;3;5;12;11;;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;3;0;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;36713.18;3.1;1944.96;6;2345.1452428
1700023;3;1;2;150;2;;;;;4;;5;3;70;3;3;3;3;5;12;11;;4;6;2;3;2;2;2;3;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;23920.82;2.6;1897.86;5;1766.5664533
1700024;3;1;2;410;2;;;;;0;8;5;3;90;6;6;6;6;5;11;12;;4;11;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;19416.25;2.9;2796.8;6;2255.4986130
1700025;4;4;1;;;;600;2;100000;21;;6;4;90;3;3;3;3;5;11;12;;4;6;2;3;3;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;2;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;24389.48;1.5;2594.69;2;1482.3111729
1700026;1;4;1;;;;650;2;130000;27;;5;4;90;3;3;3;3;5;12;11;5;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;2;2;0;3;1;1;1;0;1;1;0;1;1;1;0;1;2;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;32850.29;2;2878.53;3;1294.0379957
1700027;6;4;1;;;;600;2;150000;26;;5;4;90;3;3;3;3;7;5;;;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;12836.26;1;1327.91;1;2465.2583278
1700028;2;1;1;;;;300;2;30000;18;;6;3;85;3;3;3;3;5;5;;;4;6;2;4;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;2;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;1;2;1;2;90;90;;;;22672.31;2.1;2206.2;4;1766.3579462
1700029;6;4;1;;;;600;2;140000;30;;5;4;120;3;3;3;3;6;5;;;4;6;3;3;3;3;3;3;1;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;2;;;;1;1;0;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;2;1;90;90;;;;23021.47;1;931.2;1;2465.2583278
1700030;1;4;1;;;;700;2;150000;27;;5;4;100;3;3;3;3;5;5;;;4;6;3;3;3;3;3;3;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;3;1;1;1;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;1;2;2;1;2;1;1;90;90;;;;31993.52;2;2136.96;3;1035.4101864
1700031;1;1;2;333;2;;;;;0;5;5;3;100;3;3;3;3;5;11;12;;4;6;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;10318.35;1.8;1363.92;3;1053.2909875
1700032;6;3;4;;;;400;;;16;;4;3;90;6;6;6;6;5;5;;;4;5;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;1;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;1;1;90;90;;;;25270.28;1;1352.15;1;3101.8855367
1700033;5;1;1;;;;500;2;100000;30;;5;3;90;6;6;6;6;5;11;12;;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;0;4;1;1;1;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;24556.39;2.8;1708.5;5;994.65926379
1700034;3;1;1;;;;300;2;70000;4;;5;3;100;3;3;3;3;5;11;;;4;6;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;0;2;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;1;2;1;300;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;31725.83;2.4;2624.3;5;1498.0244331
1700035;2;1;4;;;;500;;;10;;5;4;90;3;3;3;3;5;11;12;;4;6;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;2;;;;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;31673.83;2.1;2245.87;4;1604.9025345
1700036;1;3;1;;;;500;2;70000;40;;3;3;90;3;3;3;3;5;12;11;;4;6;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;2;;;;1;3;1;250;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;44865.74;2;1776.36;3;1280.0186867
1700037;6;3;1;;;;350;2;100000;16;;7;3;90;3;3;3;3;5;11;12;;4;6;1;3;2;1;3;2;1;1;2;2;1;1;2;2;2;1;2;1;2;2;1;2;2;2;1;1;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;1;2;2;2;1;1;90;3;;;;37340.77;1.5;2139.33;2;1420.8521472
1700039;6;3;2;310;2;;;;;2;;4;3;80;6;6;6;6;7;5;;;4;5;2;2;3;2;2;3;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;1;1;2;90;90;;;;25962.3;1;3315.35;1;4188.6190221
1700040;2;1;1;;;;350;2;100000;18;;5;3;100;1;1;3;3;5;11;;;4;6;1;2;2;1;1;1;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;4;0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;1;2;1;300;2;;;;2;;;;1;5;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;2;1;90;90;;;;33757.08;2.5;3041.52;4;1347.5843067
1700041;1;1;4;;;;500;;;3;;6;3;80;3;3;3;3;5;11;12;;4;6;2;2;2;2;3;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;18154.57;1.8;1072.62;3;1782.0988192
1700042;2;3;2;230;2;;;;;6;;6;3;80;3;3;3;3;5;11;;;4;5;1;2;2;1;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;3;0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;23987.39;2.5;1828.89;4;1328.4097553
1700043;6;4;4;;;;750;;;4;;6;4;140;3;3;3;3;6;5;;;4;5;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;2;2;0;3;1;1;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;2;90;90;;;;38537.11;2;2772.14;3;1406.7727038
1700044;5;4;1;;;;600;2;120000;10;;5;4;130;3;3;3;3;6;5;;;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;1;2;0;6;1;1;1;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;2;90;90;;;;44124.16;4.8;2555.04;9;4112.5052257
1700045;5;4;2;525;2;;;;;1;;5;4;120;3;3;3;3;5;11;12;;4;6;3;3;3;3;3;3;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;17752;2.6;1181.33;5;1604.0823739
1700046;2;4;1;;;;600;2;200000;27;;5;4;130;3;3;3;3;5;11;12;;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;1;2;0;4;1;1;1;0;1;1;1;1;1;1;0;0;2;0;1;0;0;0;2;;;;1;1;0;;2;;;;1;17;17;59;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;1;1;2;2;1;1;2;1;2;1;1;1;90;90;;;;117759.46;2.5;4255.6;4;2138.2555377
1700047;1;1;1;;;;1200;2;250000;16;;5;5;120;3;3;3;3;5;11;12;;4;6;3;3;3;3;3;3;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;1;4;1;1;1;0;1;1;0;1;0;1;0;0;2;0;1;0;0;0;1;1;0;;1;1;1;800;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;1;1;2;1;1;90;90;;;;85646.54;2;3640.88;3;1361.9768175
1700048;4;4;1;;;;700;2;150000;25;;5;4;120;1;3;3;3;6;5;;;4;6;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;2;2;0;2;1;1;1;0;1;1;1;1;0;1;0;0;3;0;1;0;0;0;2;;;;1;2;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;1;1;90;90;;;;47964.77;1.5;2681.36;2;1473.8082813
1700049;1;3;1;;;;450;2;130000;2;;6;4;120;2;2;3;3;5;11;;;4;5;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;2;0;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;1;1;0;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;2;90;90;;;;36098.76;1.8;4761.54;3;1773.8102027
1700050;6;4;1;;;;450;2;130000;14;;6;3;120;3;3;3;3;7;5;;;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;1;0;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;2;;;;1;2;1;300;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;98;;;;43542.39;1;4196.99;1;2677.5298228
1700051;2;3;1;;;;700;2;125000;15;;4;4;150;1;1;3;3;6;5;;;4;6;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;3;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;2;;;;1;1;0;;1;1;0;;1;6;0;;2;;;;1;7000;0;;1;1750;0;;1;2;1;2250;2;;;;0;2;2;1;1;1;2;2;2;2;2;1;1;2;10;1;3;5;9;206845.17;2.3;8728.62;4;1455.5281382
1700052;2;4;1;;;;500;1;120000;3;;7;4;145;1;1;3;3;7;5;;;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;52687.76;2.1;2383.12;4;1519.1540911
1700054;4;4;1;;;;550;2;130000;13;;7;4;130;3;3;3;3;5;11;;;4;6;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;2;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;2;;;;1;1;0;;2;;;;1;1;0;;2;;;;2;;;;2;;;;1;1;0;;2;;;;0;2;2;2;1;1;2;2;2;2;2;1;1;1;90;5;;;;49248.07;1.5;1480.12;2;1574.9556902
1700055;2;1;2;333;2;;;;;23;;4;3;100;6;6;6;6;5;12;11;;4;6;1;1;1;1;1;1;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;0;2;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;1;2;2;1;90;90;;;;16453.89;2.5;1378.02;4;1030.1081668
