BIRIMNO,HH_TIP_HBA,KONUT_TIP,MULKIYET,KIRA_TUTAR,KIRA_SEKLI,FERTNO_LOJMAN,KIRA_IZAFI,KONUT_BORC,KONUT_PIYASA_DEGER,KONUT_SURE_YIL,KONUT_SURE_AY,BINA_YIL,ODA_SAYI,KONUT_ALAN,ZEMIN_SALON,ZEMIN_ODA,ZEMIN_MUTFAK,ZEMIN_BANYO,ISITMA_SISTEM,YAKIT_TUR_1,YAKIT_TUR_2,YAKIT_TUR_3,YAKIT_TUR_MUTFAK,YAKIT_TUR_SICAKSU,OLCEK_ALISVERIS,OLCEK_BANKACILIK,OLCEK_POSTA,OLCEK_ULASIM,OLCEK_SAGLIK_MERKEZI,OLCEK_ZORUNLU_EGITIM,KONUT_IKINCI,BANYO,SAUNA,JAKUZI,TUVALET,MUTFAK,COP_OGUTUCU,KALORIFER,TABAN_ISITMA,BORULU_SU_SISTEM,DOGALGAZ,SICAKSU,KABLO_YAYIN,ASANSOR,GARAJ,HAVUZ,JENERATOR,GUVENLIK_SISTEM,BALKON,BAHCE,COCUK_OYUN_ALAN,TELEFON_HAT_SAYI,CEP_TELEFON_SAYI,BILGISAYAR_SAYI,INTERNET_SAYI,PANEL_TV_SAYI,VIDEO_KAMERA_SAYI,UYDU_ANTEN_SAYI,BUZDOLABI_SAYI,DERIN_DONDURUCU_SAYI,BULASIK_MAKINE_SAYI,MIKRODALGA_FIRIN_SAYI,CAMASIR_MAKINE_SAYI,CAMASIR_KURUTMA_SAYI,HALI_YIKAMA_SAYI,KLIMA_SAYI,OYUN_KONSOL_SAYI,OTOMOBIL_SAYI,ISVEREN_ARAC_SAYI,MOTOSIKLET_SAYI,DENIZTASIT_SAYI,MUSKONUT_SAHIPLIGI,MUSKONUT_MIKTAR,MUSKONUT_KIRAYA_VERILEN,MUSKONUT_AYLIK_KIRA,APARTMAN_SAHIPLIGI,APARTMAN_MIKTAR,APARTMAN_KIRAYA_VERILEN,APARTMAN_AYLIK_KIRA,YAZLIK_SAHIPLIGI,YAZLIK_MIKTAR,YAZLIK_KIRAYA_VERILEN,YAZLIK_AYLIK_KIRA,TARLA_SAHIPLIGI,TARLA_MIKTAR,TARLA_KIRAYA_VERILEN,TARLA_AYLIK_KIRA,BAG_SAHIPLIGI,BAG_MIKTAR,BAG_KIRAYA_VERILEN,BAG_AYLIK_KIRA,SERA_SAHIPLIGI,SERA_MIKTAR,SERA_KIRAYA_VERILEN,SERA_AYLIK_KIRA,ARSA_SAHIPLIGI,ARSA_MIKTAR,ARSA_KIRAYA_VERILEN,ARSA_AYLIK_KIRA,DUKKAN_SAHIPLIGI,DUKKAN_MIKTAR,DUKKAN_KIRAYA_VERILEN,DUKKAN_AYLIK_KIRA,OTEL_SAHIPLIGI,OTEL_MIKTAR,OTEL_KIRAYA_VERILEN,OTEL_AYLIK_KIRA,ELEKTRIKLI_BISIKLET_SAYI,SIGARA_ALISKANLIK,ALKOL_ALISKANLIK,DISARIDA_YEMEK,GAZETE_ALISKANLIK,DERGI_ALISKANLIK,SINEMA_ALISKANLIK,UCRETLI_TV_ALISKANLIK,UCRETLI_SPOR_ALISKANLIK,SANS_OYUN_ALISKANLIK,KAHVEHANE_ALISKANLIK,OZEL_SIGORTA,KREDI_KARTI,PAZAR_ALISKANLIK,INTERNET_ALISVERIS_SIKLIK,TASARRUF_1,TASARRUF_2,TASARRUF_3,TASARRUF_4,YILKULGEL,EFB_OECD,HARCAMA,HHB,FAKTOR
1603202,6,3,2,1200,2,,,,,0,4,7,4,120,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,1,2,1,1,2,2,90,90,,,,29923.71,1,2266.93,1,3232.70957862
1603203,1,3,1,,,,800,2,250000,22,,5,4,110,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,3,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,2,,,,1,3,2,1260,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,2,2,2,90,90,,,,50546.57,2,3508.2,3,1790.91996464
1603204,6,3,1,,,,1000,2,400000,34,,5,4,130,1,4,3,3,4,3,,,3,4,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,,1,4,0,,2,,,,1,30,0,,1,1,0,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,31462.93,1,2276.82,1,3220.63284247
1603205,5,3,1,,,,600,2,200000,2,,8,3,90,1,1,3,3,3,3,,,3,3,2,4,4,4,4,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,5,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,2,1,90,90,,,,43907.82,4.4,3771.78,9,4416.49041839
1603206,4,3,2,350,2,,,,,30,,4,3,70,4,4,3,3,5,12,11,,4,5,2,2,4,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,18911.36,1.5,2489.98,2,1979.03907656
1603207,2,3,2,500,2,,,,,0,2,8,3,85,1,1,3,3,3,3,,,3,3,2,4,4,4,4,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,0,2,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,20152.49,2.1,2182.44,4,2032.91147820
1603208,6,3,4,,,,400,,,5,,7,4,100,1,1,3,3,4,3,,,3,5,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,11089.76,1,1076.9,1,3353.62250679
1603209,5,3,1,,,,650,1,150000,1,,8,3,73,1,1,3,3,3,3,,,3,3,2,2,4,2,4,3,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,3,0,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,41068.43,2.8,2006.08,5,2832.70429568
1603210,1,3,2,400,2,,,,,6,,6,3,85,4,4,3,3,5,11,12,,4,5,2,2,4,4,3,3,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,2,90,90,,,,21535.61,2,1741.45,3,2524.34715537
1603211,6,4,1,,,,700,2,100000,4,,5,3,80,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,13259.32,1,1200.19,1,4021.93991370
1603212,6,3,2,500,2,,,,,2,,5,5,135,4,4,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,1,900,0,,1,2,0,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,31554,1.9,2683.61,4,1257.59045475
1603213,1,4,1,,,,1000,1,100000,3,,5,3,75,1,1,1,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,2,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,1,1,1,90,90,,,,50253.97,1.8,3187.09,3,2458.74990383
1603214,2,3,4,,,,700,,,13,,5,3,115,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,2,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,20844.9,2.1,1514.85,4,2383.53081899
1603215,5,4,1,,,,800,1,120000,2,,6,4,110,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,0,4,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,,1,2,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,1,2,1,1,90,90,,,,47023.04,3.1,3442.57,6,3443.39344154
1603216,4,3,2,500,2,,,,,10,,4,4,120,1,1,3,3,5,11,12,,4,5,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,1,2,2,2,90,90,,,,21930.03,1.5,2445.62,2,2916.72583014
1603217,6,4,1,,,,1500,2,350000,20,,4,4,110,1,1,3,3,3,3,,,3,3,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,90,90,,,,36785.15,1,2739.24,1,3781.91018104
1603219,1,4,1,,,,1500,2,500000,0,4,4,3,80,1,1,3,3,2,3,,,3,3,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,0,3,2,1,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,1,1,1,2,2,1,2,2,2,2,2,1,90,3,9,,,477636.6,2,11258.73,3,1762.99908383
1603220,2,4,2,1000,2,,,,,2,,4,4,110,1,1,8,8,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,0,3,2,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,1,2,2,1,2,1,2,90,90,,,,37801.69,2.3,2457.86,4,2094.11995629
1603221,4,4,1,,,,1750,2,500000,26,,4,4,120,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,1,2,2,2,2,2,2,2,2,1,90,90,,,,39364.43,1.5,3001.63,2,2048.31050178
1603222,2,4,2,1700,2,,,,,1,,4,4,110,1,1,3,3,3,3,,,3,3,1,1,1,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,2,0,2,2,1,2,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,2,1,1,90,5,,,,32185.08,2.1,3704.25,4,2092.41466138
1603223,2,4,4,,,,600,,,15,,7,3,65,4,4,3,3,4,3,,,3,5,3,3,3,3,3,3,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,4,3,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,1,1,2,2,2,1,1,2,90,90,,,,94225.93,2.3,12910.5,4,1362.55156709
1603224,1,4,4,,,,700,,,7,,7,3,65,1,1,3,3,3,3,,,3,3,3,3,3,3,3,3,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,3,2,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,1,2,1,2,2,1,1,1,90,3,5,4,,88610.27,1.8,5352.85,3,2325.68841862
1603225,6,4,2,450,2,,,,,6,,7,3,65,1,1,3,3,7,5,,,4,5,3,3,3,3,3,3,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,1,2,2,2,2,2,2,90,98,,,,21477.76,1.3,1866.23,2,1940.24063983
1603227,1,4,4,,,,650,,,6,,7,3,65,1,1,3,3,3,3,,,3,3,3,3,3,3,3,3,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,3,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,1,2,2,2,1,1,2,2,1,1,1,1,90,3,,,,69980.31,2,4213.84,3,3318.60916309
1603228,5,4,2,900,2,,,,,0,0,7,3,65,1,1,3,3,3,3,,,3,3,3,3,3,3,3,3,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,25243.2,2.9,3086.8,6,4561.29407713
1603229,3,4,2,550,2,,,,,3,,6,4,110,1,1,1,3,3,3,,,3,3,2,4,4,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,0,2,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,16082.02,2.8,1856.34,5,1651.22401003
1603230,5,4,2,570,2,,,,,5,,8,3,80,1,1,3,3,3,3,,,3,3,2,4,4,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,4,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,53368.33,3.1,3522.74,6,3501.55801333
1603231,7,3,2,550,2,,,,,10,,6,3,80,4,4,3,3,7,5,,,4,5,2,4,4,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,2,90,4,,,,49897.39,1.5,3323.52,2,2574.56463180
1603232,2,3,1,,,,800,2,150000,6,,8,3,85,1,1,3,3,3,3,,,3,3,2,3,4,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,3,2,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,63325.94,2,4903.85,3,2432.21659773
1603233,3,3,1,,,,1500,1,290000,2,,8,5,150,1,1,3,3,3,3,,,3,3,2,4,4,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,5,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,1,2,2,2,2,1,2,90,90,,,,88807.18,3.6,5537.81,7,3268.00310799
1603234,5,3,1,,,,800,1,180000,4,,8,3,80,1,1,3,3,3,3,,,3,3,3,4,4,2,4,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,3,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2,,,,1,2,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,1,2,1,90,90,,,,48259.96,2.5,3285.33,4,1992.14753118
1603235,1,3,1,,,,350,1,140000,0,3,6,3,85,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,1,2,2,2,2,2,2,90,90,,,,39540.48,1.8,1861.14,3,2437.24550340
1603236,3,3,1,,,,650,2,170000,20,,6,4,100,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,3,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,1,1,1,90,90,,,,40174.4,3.1,3947.73,6,3710.54031073
1603237,2,3,1,,,,500,1,110000,2,,8,4,100,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,2,90,5,,,,54782.48,2.1,2052,4,1876.39319531
1603239,5,4,1,,,,650,2,160000,5,,5,4,110,3,3,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,3,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,1,1,90,90,,,,90576.66,4.3,12409.23,8,4115.40848122
1603240,4,1,2,400,2,,,,,0,3,7,4,100,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,20446.99,1.5,2269.96,2,2724.58968101
1603241,6,3,1,,,,750,2,150000,30,,5,3,85,1,1,3,3,4,3,,,3,5,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,90,90,,,,19780.95,1,1239.8,1,3434.41631198
1603242,6,4,1,,,,1000,2,200000,8,,6,4,135,1,1,3,3,3,3,,,3,3,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,2,0,,2,,,,2,,,,2,,,,2,,,,1,35,0,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,20847.74,1.5,2243.88,2,1906.08060525
1603243,3,4,1,,,,1000,1,250000,4,,8,4,120,1,1,3,3,2,3,,,3,3,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,0,3,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,1,2,2,2,2,1,2,90,90,,,,52531.11,2.9,2840.64,6,2787.28642741
1603244,1,4,2,750,2,,,,,0,6,8,3,90,1,1,3,3,2,3,,,3,3,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,2,0,2,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,2,,,,1,1,1,350,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,1,2,2,2,1,1,90,90,,,,36118.81,1.8,2800.92,3,2200.94023107
1603245,1,4,1,,,,700,2,150000,30,,5,4,120,1,1,3,3,3,3,,,3,3,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,1,250,0,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,1,2,2,2,1,90,9,,,,34095.47,2,4281.32,3,2124.26211154
1603246,2,3,1,,,,550,1,150000,20,,6,3,90,1,1,3,3,3,3,,,3,3,1,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,4,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,1,2,2,2,2,2,1,1,11,90,,,,30265.5,2.3,2261.14,4,1623.14180291
1603247,3,3,4,,,,600,,,30,,4,4,110,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,0,4,0,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,3,,,,62135.51,2.6,3445.26,5,1812.02989156
1603248,3,3,2,550,2,,,,,6,,4,4,120,4,4,3,3,7,5,,,5,5,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,4,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,1,2,2,2,1,90,90,,,,39242.66,2.8,3791.68,5,2304.41127055
1603249,1,3,1,,,,600,2,80000,35,,4,3,90,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,3,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,1,1,1,90,90,,,,57907.28,2,4827.29,3,2135.20318745
1603250,3,3,1,,,,600,2,80000,13,,4,4,90,1,1,1,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,0,3,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,36578.88,2.8,2652.31,5,1881.70697846
1603251,6,3,1,,,,700,2,100000,27,,5,3,90,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,1,2,90,90,,,,55846.7,1,4520.12,1,4881.45703126
1603252,2,3,2,400,2,,,,,8,,3,3,85,3,3,3,3,5,11,12,,4,5,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,2,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,26494.84,2.1,2934.87,4,1778.93814755
1603253,1,3,1,,,,750,1,250000,8,,8,3,90,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,1,2,2,2,2,1,1,90,90,,,,91576.82,1.8,2755.52,3,2101.62181026
1603254,1,3,1,,,,800,2,250000,25,,5,4,110,4,4,3,3,5,12,11,,4,5,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,1,2,1,2,90,90,,,,28063.3,2,3064.05,3,1695.19487391
