BIRIMNO,HH_TIP_HBA,KONUT_TIP,MULKIYET,KIRA_TUTAR,KIRA_SEKLI,FERTNO_LOJMAN,KIRA_IZAFI,KONUT_BORC,KONUT_PIYASA_DEGER,KONUT_SURE_YIL,KONUT_SURE_AY,BINA_YIL,ODA_SAYI,KONUT_ALAN,ZEMIN_SALON,ZEMIN_ODA,ZEMIN_MUTFAK,ZEMIN_BANYO,ISITMA_SISTEM,YAKIT_TUR_1,YAKIT_TUR_2,YAKIT_TUR_3,YAKIT_TUR_MUTFAK,YAKIT_TUR_SICAKSU,OLCEK_ALISVERIS,OLCEK_BANKACILIK,OLCEK_POSTA,OLCEK_ULASIM,OLCEK_SAGLIK_MERKEZI,OLCEK_ZORUNLU_EGITIM,KONUT_IKINCI,BANYO,SAUNA,JAKUZI,TUVALET,MUTFAK,COP_OGUTUCU,KALORIFER,TABAN_ISITMA,BORULU_SU_SISTEM,DOGALGAZ,SICAKSU,KABLO_YAYIN,ASANSOR,GARAJ,HAVUZ,JENERATOR,GUVENLIK_SISTEM,BALKON,BAHCE,COCUK_OYUN_ALAN,TELEFON_HAT_SAYI,CEP_TELEFON_SAYI,BILGISAYAR_SAYI,INTERNET_SAYI,PANEL_TV_SAYI,VIDEO_KAMERA_SAYI,UYDU_ANTEN_SAYI,BUZDOLABI_SAYI,DERIN_DONDURUCU_SAYI,BULASIK_MAKINE_SAYI,MIKRODALGA_FIRIN_SAYI,CAMASIR_MAKINE_SAYI,CAMASIR_KURUTMA_SAYI,HALI_YIKAMA_SAYI,KLIMA_SAYI,OYUN_KONSOL_SAYI,OTOMOBIL_SAYI,ISVEREN_ARAC_SAYI,MOTOSIKLET_SAYI,DENIZTASIT_SAYI,MUSKONUT_SAHIPLIGI,MUSKONUT_MIKTAR,MUSKONUT_KIRAYA_VERILEN,MUSKONUT_AYLIK_KIRA,APARTMAN_SAHIPLIGI,APARTMAN_MIKTAR,APARTMAN_KIRAYA_VERILEN,APARTMAN_AYLIK_KIRA,YAZLIK_SAHIPLIGI,YAZLIK_MIKTAR,YAZLIK_KIRAYA_VERILEN,YAZLIK_AYLIK_KIRA,TARLA_SAHIPLIGI,TARLA_MIKTAR,TARLA_KIRAYA_VERILEN,TARLA_AYLIK_KIRA,BAG_SAHIPLIGI,BAG_MIKTAR,BAG_KIRAYA_VERILEN,BAG_AYLIK_KIRA,SERA_SAHIPLIGI,SERA_MIKTAR,SERA_KIRAYA_VERILEN,SERA_AYLIK_KIRA,ARSA_SAHIPLIGI,ARSA_MIKTAR,ARSA_KIRAYA_VERILEN,ARSA_AYLIK_KIRA,DUKKAN_SAHIPLIGI,DUKKAN_MIKTAR,DUKKAN_KIRAYA_VERILEN,DUKKAN_AYLIK_KIRA,OTEL_SAHIPLIGI,OTEL_MIKTAR,OTEL_KIRAYA_VERILEN,OTEL_AYLIK_KIRA,ELEKTRIKLI_BISIKLET_SAYI,SIGARA_ALISKANLIK,ALKOL_ALISKANLIK,DISARIDA_YEMEK,GAZETE_ALISKANLIK,DERGI_ALISKANLIK,SINEMA_ALISKANLIK,UCRETLI_TV_ALISKANLIK,UCRETLI_SPOR_ALISKANLIK,SANS_OYUN_ALISKANLIK,KAHVEHANE_ALISKANLIK,OZEL_SIGORTA,KREDI_KARTI,PAZAR_ALISKANLIK,INTERNET_ALISVERIS_SIKLIK,TASARRUF_1,TASARRUF_2,TASARRUF_3,TASARRUF_4,YILKULGEL,EFB_OECD,HARCAMA,HHB,FAKTOR
1902557,22,11,4,,,,400,,,12,,3,2,40,1,3,3,3,2,1111,111211,14,1316,14,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,2,90,90,,,,27683.58,1.8,1807.33,3,1817.64655495
1902558,3,11,1,,,,500,2,100000,38,,4,3,90,3,3,3,3,2,1111,111211,,1316,14,3,3,3,3,3,3,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,4,0,1,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,2,90,90,,,,58120.58,3.3,3173.7,6,3082.46995109
1902559,1,11,1,,,,400,2,80000,40,,3,3,110,1,1,1,3,31,14,,,1316,14,4,4,4,4,4,4,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,2,1,300,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,2,2,2,90,90,,,,56088.45,1,3362.31,1,2309.65664154
1902560,22,132,2,400,2,,,,,0,3,4,3,85,1,1,1,3,2,14,,,1316,14,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,2,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,2,90,90,,,,26943.02,2.1,1818.72,4,1235.46404805
1902561,22,121,2,430,2,,,,,1,,4,2,60,2,3,3,3,2,1111,111211,,1316,14,3,4,4,4,4,4,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,2,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,2,90,90,,,,32722.95,2.4,2356.9,5,1759.51250272
1902562,1,131,4,,,,400,,,25,,4,2,50,3,3,3,3,2,14,1111,111211,1316,14,3,3,3,3,3,3,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,2,7,90,,,,30905.27,1,2712.09,1,2810.98720632
1902563,22,132,1,,,,600,2,180000,7,,6,4,120,1,1,3,3,11,1311,,,1311,1311,2,3,3,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,2,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,1,90,5,,,,77256.35,2.1,3571.23,4,1576.53122806
1902564,22,132,2,650,2,,,,,0,3,6,4,100,1,1,4,3,2,111211,,,1316,14,2,3,3,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,2,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,2,,,,2,,,,2,,,,1,3,0,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,38682.8,2.1,2382.83,4,1576.53122806
1902565,22,142,1,,,,800,2,230000,8,,8,4,150,1,1,3,3,11,1311,,,1311,1311,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,0,2,1,1,2,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,49114.93,2.1,3846.23,4,1334.57501158
1902566,22,142,2,900,2,,,,,4,,8,4,150,1,1,3,3,11,1311,,,1311,1311,2,4,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,0,6,1,1,2,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,2,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,47330.21,3.6,5804.26,7,1872.34051579
1902567,22,142,1,,,,700,2,250000,10,,8,4,150,1,1,3,3,11,1311,,,1311,1311,2,3,3,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,0,3,2,1,1,0,1,1,0,1,0,1,1,0,1,0,2,0,0,0,2,,,,1,5,3,2250,1,1,0,,2,,,,2,,,,2,,,,2,,,,1,1,0,,2,,,,0,2,2,1,2,2,1,2,2,2,1,2,1,1,10,1,,,,269150.18,2,9488.95,3,1267.54354197
1902568,22,142,1,,,,1500,2,300000,3,,8,4,145,1,1,3,3,11,1311,,,1311,1311,2,3,3,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,0,3,3,1,1,0,1,1,1,1,1,1,0,0,1,0,3,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,1,2,2,2,1,1,1,90,5,8,,,98885.29,2.1,6802.11,4,1413.14471291
1902569,21,142,4,,,,1000,,,5,,8,4,125,1,1,3,3,11,1311,,,1311,1311,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,0,2,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,1,2,90,90,,,,28975.45,1.5,2204.75,2,1973.53636476
1902570,22,11,1,,,,800,2,400000,40,,2,3,100,1,1,1,3,2,1111,111211,,1316,14,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,2,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,2,0,,2,,,,2,,,,1,40,0,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,84210.58,2,3281.2,3,1781.90162925
1902571,23,132,2,500,2,,,,,7,,5,3,80,1,1,7,3,2,1111,111211,,1316,14,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,1,1,1,90,8,,,,51238.97,1.5,1873.86,2,2010.61435173
1902572,21,142,4,,,,800,,,5,,7,4,120,1,1,1,3,11,1311,,,1311,1311,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,2,0,1,2,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,1,2,1,1,90,90,,,,74832.25,1.5,5203.7,2,1542.30211810
1902573,23,121,4,,,,500,,,1,,6,4,100,1,1,3,3,2,1111,111211,,1316,1512,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,12915.68,1.6,1149.71,3,1045.70236338
1902574,21,142,2,800,2,,,,,3,,8,3,70,1,1,1,3,31,14,,,1316,14,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,0,2,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,1,1,2,2,2,2,2,1,11,90,,,,60462.12,1.5,2625.65,2,2060.07790872
1902575,22,132,1,,,,1200,1,300000,4,,8,4,120,1,1,3,3,11,1311,,,1311,1311,2,2,3,2,3,3,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,2,1,0,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2,,,,1,2,1,750,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,1,1,1,90,8,,,,95892.52,2.1,6590.75,4,2098.67572667
1902577,22,142,1,,,,1300,1,350000,5,,8,4,134,1,1,3,3,11,1311,,,1311,1311,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,0,4,2,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,1,1,1,2,1,2,1,1,90,90,,,,144051.64,2.3,8554.35,4,1545.58634497
1902578,3,132,2,1000,2,,,,,0,3,8,4,120,1,1,3,3,11,1311,,,1311,1311,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,2,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,900,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,53931.02,3.1,3830.77,6,2570.20015612
1902580,22,142,1,,,,1200,1,280000,6,,8,4,130,1,1,3,3,11,1311,,,1311,1311,2,4,4,2,3,3,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,2,0,3,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,1,1,1,90,8,,,,81465.18,2.3,4131.53,4,1335.32647073
1902582,22,142,4,,,,1100,,,1,,8,4,120,1,1,3,3,11,1311,,,1311,1311,2,4,4,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,2,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,2,1,1,11,3,,,,84890.25,1.8,7815,3,1739.37106155
1902584,1,142,1,,,,1000,2,250000,10,,8,4,110,1,1,3,3,11,1311,,,1311,1311,2,4,4,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,1,2,2,2,2,2,2,2,90,90,,,,40499.33,1,5563.79,1,4351.53648757
1902585,22,142,1,,,,700,2,150000,8,,8,4,120,1,1,3,3,11,1311,,,1311,1311,4,4,4,2,2,5,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,2,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,1,1,1,8,8,,,,97541.36,2.1,5690.56,4,2238.58741745
1902586,21,142,1,,,,1200,2,250000,5,,8,4,120,1,1,3,3,11,1311,,,1311,1311,4,4,4,2,4,4,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,2,1,1,1,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,1,2,2,2,2,1,1,90,90,,,,66660.01,1.5,3854.58,2,1603.20218727
1902587,1,11,4,,,,200,,,20,,4,1,40,,2,6,6,2,111211,,,1316,111211,2,5,4,5,5,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,1,5,2,33,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,1,2,2,1,90,90,,,,11705.24,1,1353.28,1,1771.79769164
1902588,21,11,1,,,,200,2,40000,52,,2,3,70,2,2,2,3,2,111211,,,1316,1512,2,5,4,5,5,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,2,,,,2,,,,1,4,0,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,1,2,2,2,90,90,,,,26306.87,1.5,2074.84,2,876.36452543
1902590,22,11,1,,,,150,2,30000,40,,3,2,60,2,2,2,6,2,111211,,,1316,111211,2,5,3,5,5,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,,2,,,,2,,,,1,6,5,266,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,1,2,2,2,90,90,,,,21877.95,2,1315.15,3,1118.09102124
1902591,21,11,4,,,,200,,,20,,6,3,70,6,6,6,6,2,111211,,,1316,1512,2,5,3,5,5,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,1,2,0,,1,8,0,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,90,90,,,,23720.52,1.5,1791.75,2,880.68638890
1902592,21,11,1,,,,200,2,50000,40,,3,3,70,2,2,6,6,2,111211,,,1316,1512,2,5,4,5,5,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,,2,,,,2,,,,1,11,0,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,1,2,2,2,90,5,,,,22607.27,1.5,676.92,2,880.68638890
1902593,21,11,1,,,,100,2,24000,26,,6,3,100,2,2,2,3,2,111211,,,111211,1512,4,4,4,4,4,4,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,3,1,500,2,,,,2,,,,1,60,0,,1,6,0,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,1,2,2,90,9,,,,58472.85,1.5,1307.13,2,297.79354869
1902594,23,11,1,,,,125,2,30000,56,,3,3,80,2,2,2,3,2,111211,,,111211,111211,4,4,4,4,4,4,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,90,90,,,,15129.52,1.5,1468.48,2,297.96048554
1902595,21,11,1,,,,125,2,30000,22,,6,3,80,2,2,2,3,2,111211,,,111211,111211,4,4,4,4,4,4,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,2,,,,2,,,,1,30,0,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,1,2,2,90,90,,,,11252.82,1.5,1026.05,2,297.82396721
1902597,1,11,1,,,,100,2,24000,69,,2,3,80,2,2,2,6,2,111211,,,111211,111211,4,4,4,4,4,4,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,90,98,,,,7595.99,1,1134,1,298.14774195
1902598,22,11,1,,,,100,2,24000,17,,7,3,80,2,2,6,,2,111211,,,111211,1512,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,5,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,2,2,90,9,,,,59517,3,3636.84,5,297.80681117
1902599,22,122,1,,,,500,2,150000,15,,5,3,90,3,3,3,3,2,111211,,,1316,1512,2,3,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,2,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2,1,300,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,24106.04,3,2120.25,7,2495.57598031
1902600,22,132,4,,,,400,,,10,,5,3,80,6,6,6,6,2,111212,,,1316,1512,2,3,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,2,2,90,90,,,,41012.08,2,2026.99,3,1764.96228495
1902601,22,121,2,500,2,,,,,8,,5,3,80,3,3,3,3,2,111211,1111,,1316,1512,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,19416.78,3,3511.7,7,2676.81670720
1902602,1,132,1,,,,300,2,140000,7,,4,4,105,3,3,3,3,32,14,,,1316,1512,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,1,2,2,2,2,90,98,,,,34791.26,1,5330.73,1,3333.12793304
1902604,22,122,4,,,,400,,,7,,4,2,50,3,3,3,3,2,111212,,,1316,1512,2,3,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,2,1,2,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,1,2,2,1,2,2,2,2,2,2,2,2,2,1,90,90,,,,18751.65,2.1,1957.89,4,1721.83235072
1902606,22,131,4,,,,500,,,6,,4,3,80,1,3,3,3,2,14,,,1316,1512,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,0,3,2,0,1,2,0,1,1,1,0,0,2,0,0,0,0,0,2,,,,1,1,1,600,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,1,1,2,2,2,1,2,2,2,2,1,1,90,1,,,,52020.44,1.8,4809.05,3,2006.48035305
1902607,22,121,1,,,,500,2,150000,40,,3,4,135,3,3,3,3,2,14,,,1316,1512,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1,1,2,0,3,1,4,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,2,1,300,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,1,1,0,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,42545.32,2,7742.61,3,2388.47918162
1902609,3,122,1,,,,500,2,150000,1,,8,3,120,1,1,3,3,2,111212,,,1316,1512,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,1,0,1,2,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,2,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,1,2,1,90,90,,,,26094.37,3.4,2066.68,7,3612.70760140
1902610,3,131,4,,,,450,,,36,,5,3,80,3,3,3,3,2,111211,1111,,1316,1512,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,5,0,6,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,1,3,2,750,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,2,1,90,98,,,,77424.27,3.5,2834.75,6,3610.62965139
1902612,22,11,4,,,,300,,,6,,8,3,80,6,6,6,6,2,1111,111211,,1316,1512,2,4,4,4,4,4,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,17618.3,2.1,1356.88,4,297.28555939
1902613,22,11,1,,,,500,1,150000,1,,8,3,140,1,1,1,3,2,1111,111211,,1316,1512,4,3,3,2,3,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,3,0,1,1,0,1,1,0,1,2,1,0,0,0,0,1,0,1,0,1,1,0,,2,,,,2,,,,1,9,0,,2,,,,2,,,,2,,,,1,1,0,,2,,,,0,2,2,2,2,2,2,2,2,2,1,2,1,1,90,9,1,,,46377.58,2,2660.98,3,297.79160191
1902614,22,121,4,,,,300,,,22,,5,3,90,3,3,3,3,2,1111,111211,,1316,1512,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,4,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,1,90,9,,,,71358.8,2.5,2178.95,4,298.07850940
1902615,22,121,1,,,,500,2,100000,3,,8,3,90,3,3,3,3,2,111211,,,1316,1512,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,3,0,,2,,,,2,,,,1,10,10,1250,2,,,,2,,,,2,,,,1,1,0,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,90,9,,,,73392.24,2,8411.99,3,298.20821397
